ds,yhat,yhat_lower,yhat_upper
2015-06-21,12.421404703521361,11.69292431403231,13.159748630528494
2015-06-22,15.929324960732755,15.199058553231486,16.639916503396215
2015-06-23,15.921679540903561,15.2197341904553,16.636860145068283
2015-06-24,15.820920060785356,15.074602808041007,16.565040645423924
2015-06-25,15.689005878457111,14.9745152442646,16.403343439541857
2015-06-26,15.806808413266424,15.057219450461245,16.596213157351965
2015-06-27,15.783510595942529,15.057654287822341,16.463402370277294
2015-06-28,12.426309851710322,11.651979897452183,13.175586274945
2015-06-29,15.934684247800634,15.201917542363297,16.59314833613698
2015-06-30,15.927549064915699,15.231345166492238,16.63265843536155
2015-07-01,15.827274323546295,15.07485342994829,16.585415315858757
2015-07-02,15.695741349810792,14.988051572083181,16.459369991473885
2015-07-03,15.813750074599294,15.12323985662554,16.520860832190483
2015-07-04,15.790421215283798,15.074701931989491,16.47833280751189
2015-07-05,12.43290164952656,11.73713470753258,13.188283498270815
2015-07-06,15.940632530678545,15.197218380098096,16.660003401754572
2015-07-07,15.932507336046145,15.249819614214442,16.678427634818334
2015-07-08,15.830890327451769,15.095884242618082,16.54304580541939
2015-07-09,15.69767347467247,14.979550999535288,16.476088349027123
2015-07-10,15.813683521185595,15.07751987622074,16.585171943647744
2015-07-11,15.788083346462729,15.037071681413298,16.477042857909684
2015-07-12,12.428075959363053,11.665115373427826,13.154918493038835
2015-07-13,15.933170715854516,15.198352559104993,16.703320239743412
2015-07-14,15.922339013951786,15.198351337252792,16.668197321712714
2015-07-15,15.81803002253664,15.083750572083218,16.53686972481594
2015-07-16,15.682224585116021,14.955569259872897,16.393439399935623
2015-07-17,15.795839079035247,15.112223959062211,16.510159265639007
2015-07-18,15.768123492628044,15.025948853856905,16.47870442920228
2015-07-19,12.406362166476098,11.733854659578354,13.145599288980216
2015-07-20,15.910136904082902,15.179340318039486,16.642062387628805
2015-07-21,15.898479812992093,15.111843786480438,16.67594001780579
2015-07-22,15.793886533891408,15.066589035725249,16.549554701408557
2015-07-23,15.658368089211095,14.998057060193725,16.390919350564534
2015-07-24,15.772853208196622,15.016562467100218,16.47578081530078
2015-07-25,15.74658545114711,14.958132662688493,16.524526712646743
2015-07-31,15.769448418896536,15.039584037169176,16.537588859320937
2015-08-31,15.867636144946193,15.145549010270742,16.608508309684137
2015-09-30,15.645039286525405,14.911509363872305,16.33985965944756
2015-10-31,15.785112147374988,15.042008760349855,16.51324620240388
2015-11-30,16.1734143599481,15.471400578102275,16.868977891525688
2015-12-31,15.19005860109752,14.428750592486805,15.946862503282972
